ID,YR,PD,QTR,CATG_CD,PLAN_TO_NM,SALES_ORG,SALES_RPTG_CHNL_NM,SALES_RPTG_SUBCHNL_NM,SALES_RPTG_RETL_ENV_NM,VOL_NKG_QTY,GSV,NSV,COGS_DIR_CHRG_VAL,GROSS_PRFT_VAL,NSV_USD,GROSS_PRFT_VAL_USD,USD_RATE,SALES_REF_KEY
168,2023,P01,Q1,DAIRY,Target,South Region,Modern Trade,Supermarket,Hybrid,2185.43,4284.69,3840.79,2495.23,1345.56,44.55,15.61,0.0116,2023_P01_DAIRY_Target_South Region_Modern Trade_Supermarket_Hybrid
169,2023,P01,Q1,SNACKS,Walmart,South Region,Modern Trade,Hypermarket,Online,4587.2,6383.77,4972.82,3094.9,1877.92,74.1,27.98,0.0149,2023_P01_SNACKS_Walmart_South Region_Modern Trade_Hypermarket_Online
170,2023,P01,Q1,SNACKS,Costco,North Region,Modern Trade,Hypermarket,Hybrid,4258.86,6203.56,4884.09,2491.83,2392.26,65.45,32.06,0.0134,2023_P01_SNACKS_Costco_North Region_Modern Trade_Hypermarket_Hybrid
171,2023,P01,Q1,SNACKS,Target,North Region,E-commerce,Online Marketplace,Hybrid,3549.04,4305.94,3670.46,2043.07,1627.39,49.92,22.13,0.0136,2023_P01_SNACKS_Target_North Region_E-commerce_Online Marketplace_Hybrid
172,2023,P01,Q1,DAIRY,Costco,North Region,General Trade,Local Shops,Hybrid,4076.65,6531.24,5652.01,3521.93,2130.08,66.69,25.13,0.0118,2023_P01_DAIRY_Costco_North Region_General Trade_Local Shops_Hybrid
173,2023,P01,Q1,DAIRY,Target,West Region,Modern Trade,Supermarket,Hybrid,554.7,1096.03,831.48,600.98,230.5,10.89,3.02,0.0131,2023_P01_DAIRY_Target_West Region_Modern Trade_Supermarket_Hybrid
174,2023,P01,Q1,FROZEN,COSTCO_WHOLESALE,EUROPE,CONVENIENCE,AIRPORT_RETAIL,RURAL,46201.0,324185.0,274707.0,170318.0,104389.0,258389.0,98188.0,0.9406,2023_P01_FROZEN_COSTCO_WHOLESALE_EUROPE_CONVENIENCE_AIRPORT_RETAIL_RURAL
175,2023,P01,Q1,BAKERY,WOOLWORTHS_GROUP,LATIN_AMERICA,WHOLESALE,CASH_CARRY,SUBURBAN,44015.0,547464.0,424447.0,233446.0,191001.0,417359.0,187811.0,0.9833,2023_P01_BAKERY_WOOLWORTHS_GROUP_LATIN_AMERICA_WHOLESALE_CASH_CARRY_SUBURBAN
176,2023,P01,Q1,SNACKS,TESCO_PLC,ASIA_PACIFIC,CONVENIENCE,GAS_STATIONS,SUBURBAN,54274.0,796752.0,636441.0,330949.0,305492.0,613275.0,294372.0,0.9636,2023_P01_SNACKS_TESCO_PLC_ASIA_PACIFIC_CONVENIENCE_GAS_STATIONS_SUBURBAN
177,2023,P01,Q1,FROZEN,LIDL_STIFTUNG,MIDDLE_EAST_AFRICA,FOODSERVICE,CAFES,SUBURBAN,27855.0,434916.0,379202.0,235105.0,144097.0,402220.0,152844.0,1.0607,2023_P01_FROZEN_LIDL_STIFTUNG_MIDDLE_EAST_AFRICA_FOODSERVICE_CAFES_SUBURBAN
178,2023,P01,Q1,BEVERAGES,TARGET_CORP,EUROPE,WHOLESALE,CASH_CARRY,PREMIUM,45686.0,614722.0,467467.0,271131.0,196336.0,451760.0,189739.0,0.9664,2023_P01_BEVERAGES_TARGET_CORP_EUROPE_WHOLESALE_CASH_CARRY_PREMIUM
179,2023,P01,Q1,BAKERY,ALDI_GROUP,ASIA_PACIFIC,E-COMMERCE,DIRECT_TO_CONSUMER,URBAN,36649.0,407685.0,362203.0,199212.0,162991.0,371149.0,167017.0,1.0247,2023_P01_BAKERY_ALDI_GROUP_ASIA_PACIFIC_E-COMMERCE_DIRECT_TO_CONSUMER_URBAN
180,2023,P01,Q1,SNACKS,LAWSON_INC,EUROPE,RETAIL,SPECIALTY_STORES,URBAN,39301.0,275231.0,210126.0,109266.0,100860.0,200166.0,96079.0,0.9526,2023_P01_SNACKS_LAWSON_INC_EUROPE_RETAIL_SPECIALTY_STORES_URBAN
181,2023,P01,Q1,FROZEN,SEVEN_ELEVEN,ASIA_PACIFIC,CONVENIENCE,AIRPORT_RETAIL,VALUE,34770.0,319657.0,256950.0,159309.0,97641.0,243666.0,92593.0,0.9483,2023_P01_FROZEN_SEVEN_ELEVEN_ASIA_PACIFIC_CONVENIENCE_AIRPORT_RETAIL_VALUE
182,2023,P01,Q1,BEVERAGES,COSTCO_WHOLESALE,NORTH_AMERICA,WHOLESALE,CASH_CARRY,SUBURBAN,37461.0,443865.0,396179.0,229784.0,166395.0,415948.0,174698.0,1.0499,2023_P01_BEVERAGES_COSTCO_WHOLESALE_NORTH_AMERICA_WHOLESALE_CASH_CARRY_SUBURBAN
183,2023,P01,Q1,DAIRY,TESCO_PLC,MIDDLE_EAST_AFRICA,E-COMMERCE,DIRECT_TO_CONSUMER,PREMIUM,16497.0,76488.0,58661.0,38130.0,20531.0,56678.0,19837.0,0.9662,2023_P01_DAIRY_TESCO_PLC_MIDDLE_EAST_AFRICA_E-COMMERCE_DIRECT_TO_CONSUMER_PREMIUM
184,2023,P01,Q1,CONFECTIONERY,COSTCO_WHOLESALE,LATIN_AMERICA,FOODSERVICE,RESTAURANTS,PREMIUM,31524.0,236355.0,207164.0,99439.0,107725.0,200949.0,104493.0,0.97,2023_P01_CONFECTIONERY_COSTCO_WHOLESALE_LATIN_AMERICA_FOODSERVICE_RESTAURANTS_PREMIUM
185,2023,P01,Q1,BAKERY,AMAZON_RETAIL,NORTH_AMERICA,FOODSERVICE,HOTELS,URBAN,30746.0,222430.0,176630.0,97147.0,79483.0,174281.0,78426.0,0.9867,2023_P01_BAKERY_AMAZON_RETAIL_NORTH_AMERICA_FOODSERVICE_HOTELS_URBAN
186,2023,P01,Q1,DAIRY,LAWSON_INC,NORTH_AMERICA,FOODSERVICE,RESTAURANTS,PREMIUM,48425.0,378804.0,273615.0,177850.0,95765.0,277665.0,97182.0,1.0148,2023_P01_DAIRY_LAWSON_INC_NORTH_AMERICA_FOODSERVICE_RESTAURANTS_PREMIUM
187,2023,P01,Q1,FROZEN,WALMART_INC,MIDDLE_EAST_AFRICA,FOODSERVICE,CAFES,URBAN,52908.0,431759.0,380144.0,235689.0,144455.0,399645.0,151866.0,1.0513,2023_P01_FROZEN_WALMART_INC_MIDDLE_EAST_AFRICA_FOODSERVICE_CAFES_URBAN
188,2023,P02,Q1,BEVERAGES,Target,West Region,E-commerce,Online Marketplace,Online,3975.1,5402.05,4057.5,2855.93,1201.57,55.99,16.58,0.0138,2023_P02_BEVERAGES_Target_West Region_E-commerce_Online Marketplace_Online
189,2023,P02,Q1,BAKERY,Costco,North Region,Modern Trade,Hypermarket,In-store,1567.62,2289.23,2058.7,1363.7,695.0,29.65,10.01,0.0144,2023_P02_BAKERY_Costco_North Region_Modern Trade_Hypermarket_In-store
190,2023,P02,Q1,BAKERY,Target,West Region,Modern Trade,Supermarket,Online,953.5,1158.1,890.45,597.27,293.18,10.06,3.31,0.0113,2023_P02_BAKERY_Target_West Region_Modern Trade_Supermarket_Online
191,2023,P02,Q1,BEVERAGES,Costco,North Region,E-commerce,Online Marketplace,In-store,2716.81,3284.85,2771.53,1424.78,1346.75,31.87,15.49,0.0115,2023_P02_BEVERAGES_Costco_North Region_E-commerce_Online Marketplace_In-store
192,2023,P02,Q1,DAIRY,Kroger,East Region,E-commerce,Direct to Consumer,In-store,1580.66,1992.72,1545.9,822.44,723.46,17.93,8.39,0.0116,2023_P02_DAIRY_Kroger_East Region_E-commerce_Direct to Consumer_In-store
193,2023,P02,Q1,BAKERY,Costco,East Region,E-commerce,Direct to Consumer,Hybrid,4643.93,5799.63,4670.88,3276.86,1394.02,65.39,19.52,0.014,2023_P02_BAKERY_Costco_East Region_E-commerce_Direct to Consumer_Hybrid
194,2023,P02,Q1,BAKERY,Walmart,South Region,E-commerce,Online Marketplace,In-store,4447.4,6733.17,6149.54,3749.89,2399.65,76.87,30.0,0.0125,2023_P02_BAKERY_Walmart_South Region_E-commerce_Online Marketplace_In-store
195,2023,P02,Q1,BEVERAGES,WALMART_INC,NORTH_AMERICA,FOODSERVICE,CATERING,VALUE,50123.0,502898.0,424887.0,246434.0,178453.0,413288.0,173581.0,0.9727,2023_P02_BEVERAGES_WALMART_INC_NORTH_AMERICA_FOODSERVICE_CATERING_VALUE
196,2023,P02,Q1,DAIRY,ALDI_GROUP,MIDDLE_EAST_AFRICA,E-COMMERCE,DIRECT_TO_CONSUMER,URBAN,41684.0,583709.0,479309.0,311551.0,167758.0,467470.0,163614.0,0.9753,2023_P02_DAIRY_ALDI_GROUP_MIDDLE_EAST_AFRICA_E-COMMERCE_DIRECT_TO_CONSUMER_URBAN
197,2023,P02,Q1,SNACKS,TESCO_PLC,MIDDLE_EAST_AFRICA,CONVENIENCE,VENDING,VALUE,35568.0,177295.0,133238.0,69284.0,63954.0,140846.0,67606.0,1.0571,2023_P02_SNACKS_TESCO_PLC_MIDDLE_EAST_AFRICA_CONVENIENCE_VENDING_VALUE
198,2023,P02,Q1,SNACKS,METRO_AG,ASIA_PACIFIC,CONVENIENCE,VENDING,PREMIUM,16647.0,164811.0,124582.0,64783.0,59799.0,126563.0,60750.0,1.0159,2023_P02_SNACKS_METRO_AG_ASIA_PACIFIC_CONVENIENCE_VENDING_PREMIUM
199,2023,P02,Q1,FROZEN,METRO_AG,LATIN_AMERICA,RETAIL,DISCOUNT_STORES,RURAL,45980.0,617482.0,502493.0,311546.0,190947.0,545054.0,207120.0,1.0847,2023_P02_FROZEN_METRO_AG_LATIN_AMERICA_RETAIL_DISCOUNT_STORES_RURAL
200,2023,P02,Q1,FROZEN,TARGET_CORP,NORTH_AMERICA,FOODSERVICE,HOTELS,RURAL,18777.0,194249.0,146500.0,90830.0,55670.0,159729.0,60697.0,1.0903,2023_P02_FROZEN_TARGET_CORP_NORTH_AMERICA_FOODSERVICE_HOTELS_RURAL
201,2023,P02,Q1,SNACKS,KROGER_CO,ASIA_PACIFIC,RETAIL,DISCOUNT_STORES,RURAL,31506.0,440684.0,395897.0,205866.0,190031.0,398787.0,191418.0,1.0073,2023_P02_SNACKS_KROGER_CO_ASIA_PACIFIC_RETAIL_DISCOUNT_STORES_RURAL
202,2023,P02,Q1,SNACKS,WOOLWORTHS_GROUP,LATIN_AMERICA,RETAIL,SPECIALTY_STORES,VALUE,53448.0,257969.0,215739.0,112184.0,103555.0,237788.0,114138.0,1.1022,2023_P02_SNACKS_WOOLWORTHS_GROUP_LATIN_AMERICA_RETAIL_SPECIALTY_STORES_VALUE
203,2023,P02,Q1,DAIRY,CARREFOUR_SA,NORTH_AMERICA,FOODSERVICE,CATERING,VALUE,33924.0,292724.0,241114.0,156724.0,84390.0,268336.0,93918.0,1.1129,2023_P02_DAIRY_CARREFOUR_SA_NORTH_AMERICA_FOODSERVICE_CATERING_VALUE
204,2023,P02,Q1,SNACKS,LIDL_STIFTUNG,ASIA_PACIFIC,CONVENIENCE,GAS_STATIONS,URBAN,39314.0,578283.0,437445.0,227471.0,209974.0,473709.0,227381.0,1.0829,2023_P02_SNACKS_LIDL_STIFTUNG_ASIA_PACIFIC_CONVENIENCE_GAS_STATIONS_URBAN
205,2023,P02,Q1,FROZEN,WALMART_INC,EUROPE,WHOLESALE,CASH_CARRY,RURAL,26143.0,268650.0,201734.0,125075.0,76659.0,206858.0,78606.0,1.0254,2023_P02_FROZEN_WALMART_INC_EUROPE_WHOLESALE_CASH_CARRY_RURAL
206,2023,P02,Q1,BAKERY,TARGET_CORP,NORTH_AMERICA,WHOLESALE,BULK_SALES,PREMIUM,47349.0,578528.0,418453.0,230149.0,188304.0,415064.0,186779.0,0.9919,2023_P02_BAKERY_TARGET_CORP_NORTH_AMERICA_WHOLESALE_BULK_SALES_PREMIUM
207,2023,P02,Q1,FROZEN,FAMILY_MART,NORTH_AMERICA,WHOLESALE,BULK_SALES,VALUE,53115.0,577661.0,487429.0,302206.0,185223.0,526765.0,200170.0,1.0807,2023_P02_FROZEN_FAMILY_MART_NORTH_AMERICA_WHOLESALE_BULK_SALES_VALUE
208,2023,P02,Q1,SNACKS,FAMILY_MART,EUROPE,FOODSERVICE,CATERING,PREMIUM,47480.0,295744.0,223065.0,115994.0,107071.0,215191.0,103291.0,0.9647,2023_P02_SNACKS_FAMILY_MART_EUROPE_FOODSERVICE_CATERING_PREMIUM
209,2023,P03,Q1,BAKERY,Walmart,South Region,E-commerce,Direct to Consumer,Online,4732.06,9289.71,8667.05,5135.57,3531.48,96.2,39.2,0.0111,2023_P03_BAKERY_Walmart_South Region_E-commerce_Direct to Consumer_Online
210,2023,P03,Q1,SNACKS,Target,North Region,General Trade,Wholesalers,Hybrid,3641.73,5931.93,4816.17,3387.93,1428.24,65.98,19.57,0.0137,2023_P03_SNACKS_Target_North Region_General Trade_Wholesalers_Hybrid
211,2023,P03,Q1,BEVERAGES,Walmart,West Region,E-commerce,Online Marketplace,Online,590.32,860.49,681.76,396.7,285.06,7.84,3.28,0.0115,2023_P03_BEVERAGES_Walmart_West Region_E-commerce_Online Marketplace_Online
212,2023,P03,Q1,DAIRY,Amazon,East Region,Modern Trade,Hypermarket,Online,3005.43,4980.87,4014.56,2779.57,1234.99,46.97,14.45,0.0117,2023_P03_DAIRY_Amazon_East Region_Modern Trade_Hypermarket_Online
213,2023,P03,Q1,BAKERY,Walmart,South Region,E-commerce,Online Marketplace,In-store,4639.35,6852.68,5615.02,3842.78,1772.24,71.87,22.68,0.0128,2023_P03_BAKERY_Walmart_South Region_E-commerce_Online Marketplace_In-store
214,2023,P03,Q1,DAIRY,Target,South Region,E-commerce,Online Marketplace,Hybrid,1422.43,2040.5,1896.17,954.25,941.92,21.43,10.64,0.0113,2023_P03_DAIRY_Target_South Region_E-commerce_Online Marketplace_Hybrid
215,2023,P03,Q1,BAKERY,Kroger,West Region,E-commerce,Direct to Consumer,Hybrid,1435.49,1753.06,1378.41,890.12,488.29,17.51,6.2,0.0127,2023_P03_BAKERY_Kroger_West Region_E-commerce_Direct to Consumer_Hybrid
216,2023,P03,Q1,BEVERAGES,Kroger,North Region,General Trade,Wholesalers,Hybrid,3486.52,6796.84,6093.47,3374.17,2719.3,67.64,30.18,0.0111,2023_P03_BEVERAGES_Kroger_North Region_General Trade_Wholesalers_Hybrid
217,2023,P03,Q1,FROZEN,CARREFOUR_SA,EUROPE,FOODSERVICE,HOTELS,URBAN,16931.0,223120.0,164773.0,102159.0,62614.0,165498.0,62890.0,1.0044,2023_P03_FROZEN_CARREFOUR_SA_EUROPE_FOODSERVICE_HOTELS_URBAN
218,2023,P03,Q1,CONFECTIONERY,AEON_CO_LTD,ASIA_PACIFIC,E-COMMERCE,DIRECT_TO_CONSUMER,SUBURBAN,27498.0,322044.0,264528.0,126973.0,137555.0,298282.0,155107.0,1.1276,2023_P03_CONFECTIONERY_AEON_CO_LTD_ASIA_PACIFIC_E-COMMERCE_DIRECT_TO_CONSUMER_SUBURBAN
219,2023,P03,Q1,BAKERY,SEVEN_ELEVEN,MIDDLE_EAST_AFRICA,RETAIL,SPECIALTY_STORES,URBAN,36318.0,368507.0,331558.0,182357.0,149201.0,324131.0,145859.0,0.9776,2023_P03_BAKERY_SEVEN_ELEVEN_MIDDLE_EAST_AFRICA_RETAIL_SPECIALTY_STORES_URBAN
220,2023,P03,Q1,SNACKS,AMAZON_RETAIL,EUROPE,WHOLESALE,BULK_SALES,VALUE,36643.0,280269.0,248197.0,129062.0,119135.0,273339.0,131203.0,1.1013,2023_P03_SNACKS_AMAZON_RETAIL_EUROPE_WHOLESALE_BULK_SALES_VALUE
221,2023,P03,Q1,BAKERY,LAWSON_INC,EUROPE,WHOLESALE,BULK_SALES,PREMIUM,47374.0,691043.0,512678.0,281973.0,230705.0,513550.0,231097.0,1.0017,2023_P03_BAKERY_LAWSON_INC_EUROPE_WHOLESALE_BULK_SALES_PREMIUM
222,2023,P03,Q1,BAKERY,AEON_CO_LTD,EUROPE,FOODSERVICE,RESTAURANTS,URBAN,43623.0,273039.0,204799.0,112639.0,92160.0,227306.0,102288.0,1.1099,2023_P03_BAKERY_AEON_CO_LTD_EUROPE_FOODSERVICE_RESTAURANTS_URBAN
223,2023,P03,Q1,BAKERY,WOOLWORTHS_GROUP,EUROPE,WHOLESALE,CASH_CARRY,VALUE,53817.0,541189.0,423206.0,232763.0,190443.0,434294.0,195433.0,1.0262,2023_P03_BAKERY_WOOLWORTHS_GROUP_EUROPE_WHOLESALE_CASH_CARRY_VALUE
224,2023,P03,Q1,BAKERY,ALDI_GROUP,MIDDLE_EAST_AFRICA,RETAIL,SUPERMARKETS,VALUE,22388.0,307191.0,246856.0,135771.0,111085.0,263618.0,118628.0,1.0679,2023_P03_BAKERY_ALDI_GROUP_MIDDLE_EAST_AFRICA_RETAIL_SUPERMARKETS_VALUE
225,2023,P03,Q1,FROZEN,CARREFOUR_SA,MIDDLE_EAST_AFRICA,RETAIL,HYPERMARKETS,VALUE,27685.0,250033.0,188555.0,116904.0,71651.0,183125.0,69587.0,0.9712,2023_P03_FROZEN_CARREFOUR_SA_MIDDLE_EAST_AFRICA_RETAIL_HYPERMARKETS_VALUE
226,2023,P03,Q1,BEVERAGES,WOOLWORTHS_GROUP,ASIA_PACIFIC,RETAIL,SPECIALTY_STORES,URBAN,25909.0,426700.0,332769.0,193006.0,139763.0,325548.0,136730.0,0.9783,2023_P03_BEVERAGES_WOOLWORTHS_GROUP_ASIA_PACIFIC_RETAIL_SPECIALTY_STORES_URBAN
227,2023,P03,Q1,BEVERAGES,AEON_CO_LTD,EUROPE,RETAIL,HYPERMARKETS,RURAL,41255.0,220953.0,166168.0,96377.0,69791.0,172964.0,72645.0,1.0409,2023_P03_BEVERAGES_AEON_CO_LTD_EUROPE_RETAIL_HYPERMARKETS_RURAL
228,2023,P03,Q1,CONFECTIONERY,FAMILY_MART,EUROPE,WHOLESALE,BULK_SALES,SUBURBAN,52331.0,481098.0,374247.0,179639.0,194608.0,372825.0,193868.0,0.9962,2023_P03_CONFECTIONERY_FAMILY_MART_EUROPE_WHOLESALE_BULK_SALES_SUBURBAN
229,2023,P03,Q1,BAKERY,TARGET_CORP,LATIN_AMERICA,CONVENIENCE,GAS_STATIONS,RURAL,30238.0,349847.0,291256.0,160191.0,131065.0,324954.0,146229.0,1.1157,2023_P03_BAKERY_TARGET_CORP_LATIN_AMERICA_CONVENIENCE_GAS_STATIONS_RURAL
230,2023,P03,Q1,DAIRY,KROGER_CO,MIDDLE_EAST_AFRICA,WHOLESALE,BULK_SALES,PREMIUM,50613.0,498257.0,421244.0,273809.0,147435.0,409660.0,143381.0,0.9725,2023_P03_DAIRY_KROGER_CO_MIDDLE_EAST_AFRICA_WHOLESALE_BULK_SALES_PREMIUM
231,2023,P04,Q2,BEVERAGES,Kroger,North Region,E-commerce,Online Marketplace,Online,4957.27,7585.09,6253.18,4340.35,1912.83,77.54,23.72,0.0124,2023_P04_BEVERAGES_Kroger_North Region_E-commerce_Online Marketplace_Online
232,2023,P04,Q2,DAIRY,Target,North Region,General Trade,Local Shops,Hybrid,2160.11,3391.43,3050.57,1553.26,1497.31,36.61,17.97,0.012,2023_P04_DAIRY_Target_North Region_General Trade_Local Shops_Hybrid
233,2023,P04,Q2,BAKERY,Costco,West Region,General Trade,Local Shops,Online,4507.37,7549.28,6687.31,4663.01,2024.3,86.94,26.32,0.013,2023_P04_BAKERY_Costco_West Region_General Trade_Local Shops_Online
234,2023,P04,Q2,BAKERY,Amazon,East Region,E-commerce,Direct to Consumer,Hybrid,2102.44,4182.2,3643.34,2037.74,1605.6,41.53,18.3,0.0114,2023_P04_BAKERY_Amazon_East Region_E-commerce_Direct to Consumer_Hybrid
235,2023,P04,Q2,DAIRY,Target,North Region,General Trade,Local Shops,In-store,4548.09,6854.49,5886.02,4276.89,1609.13,79.46,21.72,0.0135,2023_P04_DAIRY_Target_North Region_General Trade_Local Shops_In-store
236,2023,P04,Q2,BEVERAGES,Target,North Region,General Trade,Local Shops,Hybrid,872.59,1468.15,1173.15,700.75,472.4,14.31,5.76,0.0122,2023_P04_BEVERAGES_Target_North Region_General Trade_Local Shops_Hybrid
237,2023,P04,Q2,FROZEN,METRO_AG,NORTH_AMERICA,RETAIL,DISCOUNT_STORES,PREMIUM,26374.0,347244.0,306866.0,190257.0,116609.0,322731.0,122638.0,1.0517,2023_P04_FROZEN_METRO_AG_NORTH_AMERICA_RETAIL_DISCOUNT_STORES_PREMIUM
238,2023,P04,Q2,BAKERY,AEON_CO_LTD,LATIN_AMERICA,FOODSERVICE,HOTELS,RURAL,15569.0,148394.0,107284.0,59006.0,48278.0,108432.0,48795.0,1.0107,2023_P04_BAKERY_AEON_CO_LTD_LATIN_AMERICA_FOODSERVICE_HOTELS_RURAL
239,2023,P04,Q2,SNACKS,KROGER_CO,NORTH_AMERICA,RETAIL,HYPERMARKETS,VALUE,50108.0,821609.0,717174.0,372930.0,344244.0,810191.0,388892.0,1.1297,2023_P04_SNACKS_KROGER_CO_NORTH_AMERICA_RETAIL_HYPERMARKETS_VALUE
240,2023,P04,Q2,BEVERAGES,TESCO_PLC,ASIA_PACIFIC,FOODSERVICE,CATERING,VALUE,45391.0,224581.0,182118.0,105628.0,76490.0,200858.0,84361.0,1.1029,2023_P04_BEVERAGES_TESCO_PLC_ASIA_PACIFIC_FOODSERVICE_CATERING_VALUE
241,2023,P04,Q2,DAIRY,TESCO_PLC,LATIN_AMERICA,CONVENIENCE,VENDING,RURAL,44581.0,207639.0,164158.0,106703.0,57455.0,168738.0,59058.0,1.0279,2023_P04_DAIRY_TESCO_PLC_LATIN_AMERICA_CONVENIENCE_VENDING_RURAL
242,2023,P04,Q2,SNACKS,METRO_AG,NORTH_AMERICA,FOODSERVICE,CAFES,VALUE,43582.0,270722.0,243147.0,126436.0,116711.0,254113.0,121975.0,1.0451,2023_P04_SNACKS_METRO_AG_NORTH_AMERICA_FOODSERVICE_CAFES_VALUE
243,2023,P04,Q2,FROZEN,WOOLWORTHS_GROUP,ASIA_PACIFIC,RETAIL,SUPERMARKETS,RURAL,52341.0,788406.0,656571.0,407074.0,249497.0,642061.0,243983.0,0.9779,2023_P04_FROZEN_WOOLWORTHS_GROUP_ASIA_PACIFIC_RETAIL_SUPERMARKETS_RURAL
244,2023,P04,Q2,FROZEN,TESCO_PLC,EUROPE,FOODSERVICE,RESTAURANTS,URBAN,32800.0,282604.0,210372.0,130431.0,79941.0,238709.0,90709.0,1.1347,2023_P04_FROZEN_TESCO_PLC_EUROPE_FOODSERVICE_RESTAURANTS_URBAN
245,2023,P04,Q2,CONFECTIONERY,AEON_CO_LTD,MIDDLE_EAST_AFRICA,E-COMMERCE,MOBILE_APP,SUBURBAN,31426.0,425513.0,373116.0,179096.0,194020.0,397779.0,206845.0,1.0661,2023_P04_CONFECTIONERY_AEON_CO_LTD_MIDDLE_EAST_AFRICA_E-COMMERCE_MOBILE_APP_SUBURBAN
246,2023,P04,Q2,BAKERY,KROGER_CO,NORTH_AMERICA,WHOLESALE,CASH_CARRY,VALUE,24585.0,329827.0,289900.0,159445.0,130455.0,305700.0,137565.0,1.0545,2023_P04_BAKERY_KROGER_CO_NORTH_AMERICA_WHOLESALE_CASH_CARRY_VALUE
247,2023,P04,Q2,DAIRY,LIDL_STIFTUNG,ASIA_PACIFIC,RETAIL,SPECIALTY_STORES,SUBURBAN,29915.0,154087.0,126369.0,82140.0,44229.0,135417.0,47396.0,1.0716,2023_P04_DAIRY_LIDL_STIFTUNG_ASIA_PACIFIC_RETAIL_SPECIALTY_STORES_SUBURBAN
248,2023,P04,Q2,SNACKS,WALMART_INC,NORTH_AMERICA,CONVENIENCE,VENDING,PREMIUM,42686.0,620466.0,524030.0,272496.0,251534.0,524502.0,251760.0,1.0009,2023_P04_SNACKS_WALMART_INC_NORTH_AMERICA_CONVENIENCE_VENDING_PREMIUM
249,2023,P04,Q2,CONFECTIONERY,KROGER_CO,MIDDLE_EAST_AFRICA,RETAIL,SUPERMARKETS,RURAL,51555.0,232086.0,203223.0,97547.0,105676.0,213181.0,110854.0,1.049,2023_P04_CONFECTIONERY_KROGER_CO_MIDDLE_EAST_AFRICA_RETAIL_SUPERMARKETS_RURAL
250,2023,P04,Q2,BEVERAGES,METRO_AG,EUROPE,CONVENIENCE,VENDING,SUBURBAN,50458.0,439207.0,340116.0,197267.0,142849.0,384331.0,161419.0,1.13,2023_P04_BEVERAGES_METRO_AG_EUROPE_CONVENIENCE_VENDING_SUBURBAN
251,2023,P05,Q2,SNACKS,Target,North Region,General Trade,Wholesalers,Online,4137.79,5973.69,4596.96,3084.83,1512.13,58.84,19.36,0.0128,2023_P05_SNACKS_Target_North Region_General Trade_Wholesalers_Online
252,2023,P05,Q2,BAKERY,Target,South Region,E-commerce,Direct to Consumer,In-store,2421.99,4491.37,4141.7,2078.05,2063.65,53.84,26.83,0.013,2023_P05_BAKERY_Target_South Region_E-commerce_Direct to Consumer_In-store
253,2023,P05,Q2,BEVERAGES,Walmart,West Region,Modern Trade,Hypermarket,In-store,4677.43,7215.16,6806.28,5042.81,1763.47,98.01,25.39,0.0144,2023_P05_BEVERAGES_Walmart_West Region_Modern Trade_Hypermarket_In-store
254,2023,P05,Q2,BAKERY,Kroger,South Region,Modern Trade,Supermarket,In-store,964.06,1852.96,1576.96,1114.3,462.66,19.4,5.69,0.0123,2023_P05_BAKERY_Kroger_South Region_Modern Trade_Supermarket_In-store
255,2023,P05,Q2,BAKERY,Kroger,North Region,Modern Trade,Supermarket,Hybrid,3154.63,4775.46,3999.42,2903.74,1095.68,49.59,13.59,0.0124,2023_P05_BAKERY_Kroger_North Region_Modern Trade_Supermarket_Hybrid
256,2023,P05,Q2,SNACKS,Amazon,West Region,Modern Trade,Supermarket,In-store,2812.95,5139.04,4261.85,2793.74,1468.11,61.37,21.14,0.0144,2023_P05_SNACKS_Amazon_West Region_Modern Trade_Supermarket_In-store
257,2023,P05,Q2,BAKERY,Walmart,North Region,Modern Trade,Supermarket,Online,4682.88,8731.21,8233.58,4372.64,3860.94,114.45,53.67,0.0139,2023_P05_BAKERY_Walmart_North Region_Modern Trade_Supermarket_Online
258,2023,P05,Q2,BAKERY,Kroger,West Region,E-commerce,Direct to Consumer,Online,558.93,967.41,760.0,562.6,197.4,8.82,2.29,0.0116,2023_P05_BAKERY_Kroger_West Region_E-commerce_Direct to Consumer_Online
259,2023,P05,Q2,BEVERAGES,Target,East Region,General Trade,Wholesalers,In-store,1358.09,1669.42,1409.68,903.9,505.78,15.93,5.72,0.0113,2023_P05_BEVERAGES_Target_East Region_General Trade_Wholesalers_In-store
260,2023,P05,Q2,BAKERY,LAWSON_INC,MIDDLE_EAST_AFRICA,CONVENIENCE,VENDING,URBAN,44085.0,421771.0,377508.0,207629.0,169879.0,386757.0,174041.0,1.0245,2023_P05_BAKERY_LAWSON_INC_MIDDLE_EAST_AFRICA_CONVENIENCE_VENDING_URBAN
261,2023,P05,Q2,BEVERAGES,AMAZON_RETAIL,EUROPE,FOODSERVICE,CAFES,PREMIUM,51680.0,375701.0,334321.0,193906.0,140415.0,328938.0,138154.0,0.9839,2023_P05_BEVERAGES_AMAZON_RETAIL_EUROPE_FOODSERVICE_CAFES_PREMIUM
262,2023,P05,Q2,BAKERY,AMAZON_RETAIL,MIDDLE_EAST_AFRICA,CONVENIENCE,AIRPORT_RETAIL,PREMIUM,16651.0,132674.0,113407.0,62374.0,51033.0,127628.0,57433.0,1.1254,2023_P05_BAKERY_AMAZON_RETAIL_MIDDLE_EAST_AFRICA_CONVENIENCE_AIRPORT_RETAIL_PREMIUM
